cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
LIGHT_TRACK,1.274,0,638.0,6.0,1.5,9
LIGHT_TRACK,3.238,2,1622.0,4.571,1.277,11
SMALL_BLOB,0.246,0,123.0,1,1,1
SMALL_BLOB,0.118,0,59.0,1,1,1
LIGHT_TRACK,1.678,0,841.0,6.0,1.247,11
SMALL_BLOB,0.294,0,147.0,1,1,2
LIGHT_TRACK,1.62,0,810.0,2.0,2.5,5
LIGHT_TRACK,1.256,0,629.0,7.0,1.429,8
LIGHT_TRACK,1.635,0,819.0,6.667,1.5,9
LIGHT_TRACK,1.887,0,946.0,6.333,1.267,13
SMALL_BLOB,0.855,0,428.0,1.0,4.0,4
STRAIGHT_TRACK,1.862,0,935.0,9.572,1.243,11
STRAIGHT_TRACK,2.139,0,1082.0,14.499,1.125,18
SMALL_BLOB,0.664,0,332.0,2.0,3.0,3
SMALL_BLOB,0.396,0,198.0,1,1,3
LIGHT_TRACK,1.581,0,792.0,7.0,1.429,10
LIGHT_TRACK,1.559,0,781.0,5.2,1.308,10
LIGHT_TRACK,2.529,0,1270.0,5.8,0.897,13
LIGHT_TRACK,1.082,0,541.0,1.5,1.667,5
LIGHT_TRACK,1.473,0,737.0,5.0,1.6,8
LIGHT_TRACK,1.087,0,544.0,5.0,1.5,6
LIGHT_TRACK,2.641,4,1323.0,2.0,0.722,13
SMALL_BLOB,0.222,0,111.0,1,1,2
LIGHT_TRACK,3.399,0,1741.0,6.667,0.379,28
LIGHT_TRACK,4.72,2,2370.0,1.25,0.492,24
LIGHT_TRACK,1.405,0,704.0,5.571,1.121,9
LIGHT_TRACK,1.031,0,516.0,1,1,5
LIGHT_TRACK,4.853,2,2470.0,3.167,0.281,32
LIGHT_TRACK,5.404,0,2720.0,1.25,0.333,30
LIGHT_TRACK,1.974,1,990.0,6.0,1.111,12
SMALL_BLOB,0.334,0,167.0,1,1,2
SMALL_BLOB,0.45,0,225.0,1,1,2
LIGHT_TRACK,4.176,3,2091.0,3.4,1.176,10
LIGHT_TRACK,2.351,2,1177.0,1.833,0.833,11
STRAIGHT_TRACK,1.478,0,742.0,10.667,1.302,10
LIGHT_TRACK,1.707,2,855.0,6.0,1.667,10
STRAIGHT_TRACK,1.928,0,968.0,9.4,1.328,12
SMALL_BLOB,0.71,0,355.0,2.0,3.0,3
LIGHT_TRACK,1.246,0,624.0,4.5,1.444,8
SMALL_BLOB,0.869,0,435.0,1.0,4.0,4
STRAIGHT_TRACK,1.921,0,966.0,15.0,2.0,15
SMALL_BLOB,1.029,0,515.0,1,1,4
LIGHT_TRACK,1.382,0,692.0,6.5,1.731,9
LIGHT_TRACK,1.079,0,540.0,5.0,1.75,7
SMALL_BLOB,0.196,0,98.0,1,1,1
LIGHT_TRACK,1.155,1,578.0,3.0,1.333,8
SMALL_BLOB,0.064,0,32.0,1,1,1
HEAVY_TRACK,3.235,5,1620.0,1.294,0.727,16
SMALL_BLOB,0.32,0,160.0,1,1,2
LIGHT_TRACK,1.317,2,659.0,2.0,1.75,7
SMALL_BLOB,0.326,0,163.0,2.0,3.0,3
LIGHT_TRACK,2.015,1,1011.0,6.2,1.09,13
LIGHT_TRACK,1.009,0,505.0,5.0,2.4,6
SMALL_BLOB,0.136,0,68.0,1,1,1
SMALL_BLOB,0.046,0,23.0,1,1,1
LIGHT_TRACK,1.18,0,591.0,6.25,1.36,8
LIGHT_TRACK,2.018,2,1013.0,6.5,1.226,15
SMALL_BLOB,0.126,0,63.0,1,1,1
SMALL_BLOB,0.122,0,61.0,1,1,1
LIGHT_TRACK,2.25,0,1127.0,5.0,1.25,10
HEAVY_TRACK,19.551,20,9781.0,2.333,1.238,26
SMALL_BLOB,1.063,0,532.0,2.0,2.0,4
SMALL_BLOB,0.764,0,382.0,2.0,3.0,3
SMALL_BLOB,0.34,0,170.0,5.0,3.0,3
STRAIGHT_TRACK,2.077,0,1045.0,10.429,1.204,15
SMALL_BLOB,0.408,0,204.0,1,1,2
SMALL_BLOB,0.19,0,95.0,1,1,1
LIGHT_TRACK,0.97,0,485.0,3.0,1.667,5
SMALL_BLOB,0.823,0,412.0,1.0,4.0,4
SMALL_BLOB,0.382,0,191.0,1.0,3.0,3
SMALL_BLOB,0.312,0,156.0,1,1,1
SMALL_BLOB,0.43,0,215.0,1,1,2
LIGHT_TRACK,2.21,0,1109.0,6.8,1.3,13
LIGHT_TRACK,1.087,0,544.0,4.667,1.667,7
LIGHT_TRACK,1.006,0,503.0,4.0,1.75,7
LIGHT_TRACK,1.081,0,541.0,5.0,2.4,6
LIGHT_TRACK,0.866,1,433.0,2.0,1.667,6
LIGHT_TRACK,2.512,3,1259.0,4.5,1.184,13
SMALL_BLOB,0.096,0,48.0,1,1,1
SMALL_BLOB,0.53,0,265.0,1,1,3
LIGHT_TRACK,3.027,4,1514.0,7.0,1.714,12
SMALL_BLOB,0.746,0,373.0,2.0,3.0,3
LIGHT_TRACK,1.92,4,960.0,1.5,1.5,9
SMALL_BLOB,0.676,0,338.0,1,1,2
LIGHT_TRACK,1.007,0,504.0,3.5,1.786,5
LIGHT_TRACK,1.35,0,676.0,6.0,1.667,8
LIGHT_TRACK,3.668,1,1871.0,4.091,0.303,30
LIGHT_TRACK,2.643,2,1335.0,7.074,0.69,20
LIGHT_TRACK,2.299,3,1154.0,4.727,0.832,14
LIGHT_TRACK,2.211,0,1108.0,3.75,0.833,10
LIGHT_TRACK,6.492,0,3562.0,6.69,0.18,55
SMALL_BLOB,0.096,0,48.0,1,1,1
LIGHT_TRACK,0.846,0,423.0,3.5,1.786,5
LIGHT_TRACK,1.328,0,665.0,5.667,1.569,8
HEAVY_TRACK,6.106,11,3141.0,5.879,0.375,37
STRAIGHT_TRACK,3.737,0,1914.0,9.694,0.551,28
LIGHT_TRACK,3.807,1,1931.0,6.656,0.599,26
SMALL_BLOB,0.168,0,84.0,1,1,1
LIGHT_TRACK,1.964,0,986.0,7.428,1.214,13
LIGHT_TRACK,1.452,1,727.0,3.625,1.125,9
SMALL_BLOB,0.276,0,138.0,1,1,2
LIGHT_TRACK,1.535,0,769.0,5.2,1.308,10
SMALL_BLOB,0.722,0,361.0,1.0,3.0,3
LIGHT_TRACK,1.195,0,598.0,6.0,2.333,7
LIGHT_TRACK,1.382,1,693.0,6.0,1.204,13
STRAIGHT_TRACK,1.41,0,706.0,8.0,1.25,10
STRAIGHT_TRACK,2.12,0,1067.0,11.751,1.356,15
SMALL_BLOB,0.644,0,322.0,1.0,3.0,3
SMALL_BLOB,0.308,0,154.0,1,1,2
SMALL_BLOB,0.16,0,80.0,1,1,1
LIGHT_TRACK,1.054,0,527.0,2.0,2.5,5
LIGHT_TRACK,1.568,0,786.0,7.5,1.667,10
SMALL_BLOB,0.356,0,178.0,1,1,1
LIGHT_TRACK,3.434,4,1718.0,1.5,1.667,10
STRAIGHT_TRACK,2.498,0,1262.0,15.001,1.346,19
LIGHT_TRACK,1.302,0,652.0,6.5,1.731,9
HEAVY_TRACK,4.388,5,2221.0,3.292,0.398,29
LIGHT_TRACK,1.079,0,540.0,1,1,5
SMALL_BLOB,0.85,0,425.0,1,1,3
SMALL_BLOB,0.911,0,456.0,1.0,4.0,4
LIGHT_TRACK,1.296,0,648.0,4.0,1.75,7
LIGHT_TRACK,1.42,0,712.0,6.5,1.25,10
LIGHT_TRACK,1.579,0,792.0,6.0,1.25,12
LIGHT_TRACK,0.969,0,485.0,4.167,1.333,8
SMALL_BLOB,0.442,0,221.0,1,1,1
LIGHT_TRACK,2.784,2,1392.0,2.0,3.0,6
LIGHT_TRACK,2.044,3,1028.0,3.897,0.655,19
SMALL_BLOB,0.764,0,382.0,1,1,3
LIGHT_TRACK,5.481,2,2803.0,6.857,0.446,30
LIGHT_TRACK,2.573,3,1297.0,7.5,0.93,20
LIGHT_TRACK,1.939,1,970.0,2.667,1.458,7
STRAIGHT_TRACK,2.406,0,1215.0,8.273,0.655,16
SMALL_BLOB,0.705,0,353.0,1.0,4.0,4
LIGHT_TRACK,1.036,0,518.0,3.0,1.667,5
SMALL_BLOB,0.858,0,429.0,1,1,3
SMALL_BLOB,0.346,0,173.0,1,1,2
LIGHT_TRACK,1.527,0,765.0,7.5,1.667,10
LIGHT_TRACK,0.714,0,357.0,5.0,2.4,6
LIGHT_TRACK,1.093,1,547.0,2.667,1.458,7
LIGHT_TRACK,1.079,0,540.0,3.0,2.0,6
HEAVY_TRACK,3.884,7,1953.0,3.75,0.767,23
SMALL_BLOB,0.38,0,190.0,1,1,2
LIGHT_TRACK,1.275,0,639.0,6.667,1.5,9
SMALL_BLOB,0.732,0,366.0,1.0,3.0,3
LIGHT_TRACK,1.393,0,698.0,6.667,1.5,9
LIGHT_TRACK,1.059,0,530.0,1,1,5
LIGHT_TRACK,0.855,0,428.0,4.5,1.667,6
LIGHT_TRACK,0.983,1,492.0,2.667,1.458,7
LIGHT_TRACK,1.954,2,977.0,6.0,1.667,10
LIGHT_TRACK,1.533,0,767.0,4.0,1.5,6
LIGHT_TRACK,1.954,2,980.0,6.0,1.204,13
SMALL_BLOB,0.258,0,129.0,1,1,1
LIGHT_TRACK,1.317,0,659.0,3.0,1.333,8
SMALL_BLOB,1.037,0,519.0,1,1,4
SMALL_BLOB,0.38,0,190.0,1,1,2
LIGHT_TRACK,1.214,0,608.0,1,1,5
LIGHT_TRACK,1.307,0,654.0,5.0,1.6,8
STRAIGHT_TRACK,1.75,0,877.0,9.0,2.222,10
STRAIGHT_TRACK,3.498,0,1786.0,18.5,1.089,25
STRAIGHT_TRACK,3.472,0,1768.0,13.75,0.995,27
SMALL_BLOB,1.605,0,803.0,1.0,4.0,4
LIGHT_TRACK,1.722,0,863.0,5.833,1.31,11
STRAIGHT_TRACK,2.215,0,1118.0,14.666,1.288,17
LIGHT_TRACK,1.877,3,940.0,3.25,1.058,11
LIGHT_TRACK,1.329,0,666.0,6.667,1.5,9
SMALL_BLOB,0.576,0,288.0,1,1,2
LIGHT_TRACK,1.889,2,945.0,2.667,1.667,8
LIGHT_TRACK,1.971,1,986.0,2.667,1.458,7
MEDIUM_BLOB,2.753,2,1377.0,1.0,1.75,7
LIGHT_TRACK,5.094,3,2660.0,18.0,0.776,39
SMALL_BLOB,0.933,0,467.0,3.0,2.667,4
LIGHT_TRACK,1.252,0,627.0,5.333,1.458,7
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,1.365,0,684.0,7.0,1.429,8
STRAIGHT_TRACK,1.404,0,705.0,9.2,1.243,11
SMALL_BLOB,0.17,0,85.0,1,1,2
SMALL_BLOB,0.22,0,110.0,1,1,2
SMALL_BLOB,0.636,0,318.0,2.0,3.0,3
SMALL_BLOB,0.312,0,156.0,1,1,1
LIGHT_TRACK,2.788,0,1397.0,1.95,0.61,14
SMALL_BLOB,0.951,0,476.0,1,1,4
SMALL_BLOB,0.138,0,69.0,1,1,1
LIGHT_TRACK,1.05,0,525.0,4.0,2.5,5
SMALL_BLOB,0.456,0,228.0,1,1,2
SMALL_BLOB,0.164,0,82.0,1,1,2
LIGHT_TRACK,0.808,2,404.0,2.0,3.0,6
LIGHT_TRACK,1.192,0,596.0,3.0,2.0,6
SMALL_BLOB,0.634,0,317.0,1,1,2
LIGHT_TRACK,1.553,0,778.0,5.857,1.286,9
STRAIGHT_TRACK,1.142,0,572.0,8.0,2.0,8
SMALL_BLOB,0.736,0,368.0,1,1,3
STRAIGHT_TRACK,1.363,0,683.0,9.0,2.222,10
LIGHT_TRACK,1.189,0,595.0,5.0,1.75,7
LIGHT_TRACK,1.351,2,676.0,1.5,1.333,8
LIGHT_TRACK,2.597,2,1306.0,7.8,1.133,17
SMALL_BLOB,0.436,0,218.0,1,1,2
LIGHT_TRACK,1.92,0,962.0,5.0,1.375,11
LIGHT_TRACK,3.443,0,1761.0,4.957,0.301,28
SMALL_BLOB,0.562,0,281.0,2.0,2.0,4
SMALL_BLOB,0.146,0,73.0,1,1,1
HEAVY_TRACK,5.671,10,2870.0,5.056,0.81,39
LIGHT_TRACK,0.875,0,438.0,5.0,1.75,7
SMALL_BLOB,0.793,0,397.0,3.0,2.667,4
LIGHT_TRACK,2.486,0,1248.0,5.0,0.875,14
LIGHT_TRACK,2.083,0,1043.0,7.0,2.286,8
STRAIGHT_TRACK,2.393,0,1203.0,11.5,1.63,15
SMALL_BLOB,0.096,0,48.0,1,1,1
HEAVY_BLOB,1.549,6,775.0,1.0,1.222,11
SMALL_BLOB,0.074,0,37.0,1,1,1
LIGHT_TRACK,1.089,0,545.0,4.0,1.75,7
LIGHT_TRACK,1.162,0,582.0,1,1,6
LIGHT_TRACK,1.928,0,968.0,7.727,1.182,13
SMALL_BLOB,0.841,0,421.0,2.0,2.0,4
LIGHT_TRACK,2.362,4,1184.0,2.471,0.714,15
SMALL_BLOB,0.362,0,181.0,1,1,2
STRAIGHT_TRACK,3.49,0,1758.0,11.091,1.279,17
LIGHT_TRACK,1.735,2,868.0,2.5,1.6,8
SMALL_BLOB,0.052,0,26.0,1,1,1
LIGHT_TRACK,1.646,0,823.0,5.0,1.6,8
SMALL_BLOB,0.08,0,40.0,1,1,1
STRAIGHT_TRACK,2.742,0,1393.0,15.455,1.095,23
LIGHT_TRACK,0.96,0,480.0,3.5,1.786,5
SMALL_BLOB,0.122,0,61.0,1,1,1
STRAIGHT_TRACK,2.15,0,1082.0,10.429,1.204,15
SMALL_BLOB,1.041,0,521.0,3.0,2.667,4
SMALL_BLOB,0.916,0,458.0,2.0,3.0,3
SMALL_BLOB,0.841,0,421.0,2.0,2.0,4
LIGHT_TRACK,1.908,4,955.0,2.111,1.094,11
SMALL_BLOB,0.308,0,154.0,1,1,2
LIGHT_TRACK,2.105,4,1054.0,2.5,1.0,10
LIGHT_TRACK,1.173,0,587.0,4.0,1.75,7
LIGHT_TRACK,2.631,2,1335.0,12.462,0.972,23
LIGHT_TRACK,1.21,2,605.0,4.0,2.0,8
LIGHT_TRACK,1.895,3,950.0,5.0,1.2,12
LIGHT_TRACK,4.274,0,2198.0,5.0,0.267,31
LIGHT_TRACK,4.034,0,2082.0,6.046,0.324,35
HEAVY_TRACK,3.117,7,1559.0,1.333,1.083,13
SMALL_BLOB,0.214,0,107.0,1,1,1
SMALL_BLOB,0.198,0,99.0,1,1,2
SMALL_BLOB,0.764,0,382.0,1.0,3.0,3
LIGHT_TRACK,1.859,0,933.0,6.75,1.111,12
SMALL_BLOB,0.24,0,120.0,1,1,2
LIGHT_TRACK,1.681,0,841.0,4.0,2.5,5
LIGHT_TRACK,0.948,0,474.0,3.5,1.786,5
SMALL_BLOB,0.242,0,121.0,1,1,2
LIGHT_TRACK,1.668,0,835.0,6.0,2.333,7
STRAIGHT_TRACK,2.531,0,1277.0,11.857,1.154,18
LIGHT_TRACK,3.004,0,1508.0,2.522,0.37,17
STRAIGHT_TRACK,1.28,0,642.0,8.5,1.471,10
LIGHT_TRACK,0.966,0,483.0,2.0,2.5,5
LIGHT_TRACK,2.576,4,1289.0,2.8,1.429,10
LIGHT_TRACK,1.94,0,970.0,2.0,2.5,5
LIGHT_TRACK,1.841,0,926.0,1,1,11
LIGHT_TRACK,1.73,0,869.0,5.5,0.795,14
SMALL_BLOB,0.114,0,57.0,1,1,1
SMALL_BLOB,0.054,0,27.0,1,1,1
STRAIGHT_TRACK,1.834,0,920.0,8.5,1.375,11
STRAIGHT_TRACK,2.535,0,1279.0,10.5,1.162,20
LIGHT_TRACK,1.23,0,617.0,6.334,0.877,10
SMALL_BLOB,0.466,0,233.0,1.0,3.0,3
LIGHT_TRACK,0.969,0,485.0,4.0,1.875,6
LIGHT_TRACK,3.671,3,1841.0,5.5,1.273,14
LIGHT_TRACK,3.107,4,1562.0,2.868,0.5,19
STRAIGHT_TRACK,2.121,0,1061.0,10.0,1.2,12
SMALL_BLOB,0.294,0,147.0,1,1,2
LIGHT_TRACK,1.652,0,827.0,2.083,0.75,9
LIGHT_TRACK,1.105,0,553.0,1,1,5
SMALL_BLOB,1.044,0,522.0,1.0,3.0,3
LIGHT_TRACK,4.206,4,2109.0,5.667,1.373,14
LIGHT_TRACK,1.322,0,661.0,6.0,1.5,9
LIGHT_TRACK,1.498,0,751.0,6.0,1.247,11
SMALL_BLOB,0.548,0,274.0,1.0,4.0,4
LIGHT_TRACK,1.191,0,596.0,3.0,1.259,8
LIGHT_TRACK,1.416,0,709.0,7.0,1.429,10
LIGHT_TRACK,1.002,0,501.0,3.0,2.0,6
LIGHT_TRACK,1.074,0,538.0,5.667,1.569,8
HEAVY_TRACK,2.362,6,1186.0,11.0,1.545,17
LIGHT_TRACK,1.696,0,848.0,4.0,1.5,6
LIGHT_TRACK,10.044,13,5064.0,2.167,0.215,67
LIGHT_TRACK,1.229,0,615.0,5.0,1.75,7
STRAIGHT_TRACK,2.879,0,1459.0,10.5,0.813,21
LIGHT_TRACK,2.482,0,1241.0,2.0,2.5,5
LIGHT_TRACK,1.067,0,534.0,4.0,1.875,6
LIGHT_TRACK,2.689,0,1348.0,3.533,0.8,12
SMALL_BLOB,0.114,0,57.0,1,1,2
SMALL_BLOB,0.132,0,66.0,1,1,1
LIGHT_TRACK,1.276,0,639.0,1,1,5
STRAIGHT_TRACK,1.252,0,627.0,8.0,2.25,9
SMALL_BLOB,1.045,0,523.0,2.0,2.0,4
LIGHT_TRACK,1.122,0,562.0,1,1,6
HEAVY_TRACK,5.858,9,2961.0,5.937,0.701,26
LIGHT_TRACK,2.175,3,1090.0,3.75,1.0,12
SMALL_BLOB,0.074,0,37.0,1,1,2
SMALL_BLOB,0.112,0,56.0,1,1,1
LIGHT_TRACK,1.29,0,646.0,5.25,1.417,7
LIGHT_TRACK,1.515,2,759.0,6.0,1.667,10
STRAIGHT_TRACK,2.384,0,1208.0,16.4,1.22,20
LIGHT_TRACK,1.019,0,510.0,3.75,1.517,7
SMALL_BLOB,0.486,0,243.0,1.0,3.0,3
STRAIGHT_TRACK,1.497,0,750.0,9.0,2.222,10
SMALL_BLOB,0.262,0,131.0,1,1,2
LIGHT_TRACK,1.221,0,611.0,4.0,1.875,6
LIGHT_TRACK,1.54,0,772.0,6.833,1.179,10
SMALL_BLOB,0.312,0,156.0,1,1,2
LIGHT_TRACK,1.566,0,784.0,5.25,1.417,7
LIGHT_TRACK,2.213,4,1107.0,10.0,1.6,16
SMALL_BLOB,0.448,0,224.0,1.0,4.0,4
STRAIGHT_TRACK,1.263,0,633.0,8.666,1.5,9
SMALL_BLOB,0.15,0,75.0,1,1,1
SMALL_BLOB,0.156,0,78.0,1,1,1
STRAIGHT_TRACK,2.249,0,1131.0,15.0,2.0,15
LIGHT_TRACK,1.248,0,624.0,2.0,1.125,9
LIGHT_TRACK,0.902,0,451.0,2.0,2.5,5
STRAIGHT_TRACK,2.037,0,1024.0,11.0,1.414,14
SMALL_BLOB,0.196,0,98.0,2.0,3.0,3
LIGHT_TRACK,2.857,0,1431.0,1.6,0.45,18
SMALL_BLOB,0.634,0,317.0,1,1,2
SMALL_BLOB,0.416,0,208.0,1,1,1
SMALL_BLOB,0.35,0,175.0,1,1,2
LIGHT_TRACK,1.08,0,540.0,4.0,2.5,5
SMALL_BLOB,0.264,0,132.0,1,1,2
LIGHT_TRACK,1.492,0,747.0,5.667,1.569,8
LIGHT_TRACK,1.691,2,847.0,7.0,1.571,11
LIGHT_TRACK,1.255,0,628.0,4.0,1.875,6
LIGHT_TRACK,1.298,0,649.0,2.0,2.5,5
SMALL_BLOB,0.52,0,260.0,1,1,2
SMALL_BLOB,0.1,0,50.0,1,1,1
LIGHT_TRACK,1.163,0,582.0,7.0,2.286,8
LIGHT_TRACK,1.342,0,672.0,5.5,1.818,8
LIGHT_TRACK,1.775,0,891.0,7.75,1.258,12
MEDIUM_BLOB,1.884,2,942.0,1.0,1.75,7
STRAIGHT_TRACK,3.343,0,1712.0,20.134,1.103,27
LIGHT_TRACK,1.599,2,800.0,2.5,1.6,8
SMALL_BLOB,0.724,0,362.0,1.0,3.0,3
STRAIGHT_TRACK,2.882,0,1468.0,16.692,1.063,24
LIGHT_TRACK,1.48,3,740.0,1.5,1.333,8
SMALL_BLOB,0.186,0,93.0,1,1,1
LIGHT_TRACK,1.879,0,943.0,7.666,1.261,12
SMALL_BLOB,0.754,0,377.0,1,1,2
SMALL_BLOB,0.562,0,281.0,1,1,2
LIGHT_TRACK,0.957,0,479.0,1,1,5
STRAIGHT_TRACK,1.652,0,829.0,8.333,1.357,11
LIGHT_TRACK,1.622,0,813.0,6.167,1.288,11
LIGHT_TRACK,4.914,2,2464.0,5.667,1.275,13
STRAIGHT_TRACK,2.258,0,1137.0,10.334,1.14,16
LIGHT_TRACK,1.159,0,581.0,1,1,7
LIGHT_TRACK,1.568,0,785.0,5.333,1.458,7
STRAIGHT_TRACK,1.447,0,725.0,9.0,2.0,9
SMALL_BLOB,0.864,0,432.0,1,1,3
SMALL_BLOB,0.16,0,80.0,1,1,1
SMALL_BLOB,1.315,0,658.0,2.0,2.0,4
SMALL_BLOB,0.236,0,118.0,1,1,3
SMALL_BLOB,0.528,0,264.0,1,1,3
SMALL_BLOB,0.73,0,365.0,2.0,3.0,3
LIGHT_TRACK,0.83,0,415.0,2.0,2.5,5
SMALL_BLOB,0.932,0,466.0,1,1,2
LIGHT_TRACK,2.358,0,1181.0,5.2,1.308,10
STRAIGHT_TRACK,1.684,0,846.0,10.0,1.444,13
LIGHT_TRACK,3.959,0,2044.0,6.553,0.323,32
LIGHT_TRACK,3.772,3,1921.0,11.0,0.826,28
SMALL_BLOB,0.306,0,153.0,1,1,2
LIGHT_TRACK,2.311,1,1156.0,1.0,1.0,9
LIGHT_TRACK,1.408,0,704.0,3.0,1.667,5
SMALL_BLOB,0.48,0,240.0,1.0,3.0,3
HEAVY_TRACK,4.438,6,2220.0,1.5,1.833,11
SMALL_BLOB,0.07,0,35.0,1,1,1
LIGHT_TRACK,1.571,0,787.0,6.667,1.5,9
SMALL_BLOB,0.939,0,470.0,2.0,2.0,4
LIGHT_TRACK,1.662,2,831.0,6.0,1.667,10
HEAVY_TRACK,12.157,11,7535.0,23.385,0.405,93
STRAIGHT_TRACK,2.165,0,1089.0,9.5,1.14,15
SMALL_BLOB,0.244,0,122.0,1,1,1
SMALL_BLOB,0.148,0,74.0,1,1,1
LIGHT_TRACK,1.833,0,921.0,3.5,0.5,14
SMALL_BLOB,0.124,0,62.0,1,1,1
SMALL_BLOB,0.614,0,307.0,1.0,3.0,3
SMALL_BLOB,0.282,0,141.0,1,1,2
LIGHT_TRACK,2.013,0,1011.0,8.0,1.227,13
HEAVY_TRACK,18.834,41,9863.0,14.229,0.895,61
SMALL_BLOB,0.12,0,60.0,1,1,1
SMALL_BLOB,0.08,0,40.0,1,1,2
HEAVY_TRACK,3.804,7,1908.0,1.857,0.763,25
LIGHT_TRACK,1.826,0,914.0,5.0,1.6,8
SMALL_BLOB,0.36,0,180.0,1,1,1
HEAVY_TRACK,7.538,10,3777.0,3.0,1.259,17
SMALL_BLOB,0.11,0,55.0,1,1,1
SMALL_BLOB,0.812,0,406.0,1.0,3.0,3
LIGHT_TRACK,1.103,0,552.0,5.0,2.4,6
STRAIGHT_TRACK,1.433,0,720.0,10.111,1.201,12
SMALL_BLOB,0.528,0,264.0,1,1,3
LIGHT_TRACK,1.015,0,508.0,4.0,1.75,7
STRAIGHT_TRACK,2.052,0,1034.0,14.0,1.518,17
STRAIGHT_TRACK,2.645,0,1330.0,8.2,1.061,15
LIGHT_TRACK,0.788,0,394.0,3.5,1.786,5
SMALL_BLOB,0.725,0,363.0,1.0,4.0,4
LIGHT_TRACK,19.86,10,10856.0,5.035,0.046,175
STRAIGHT_TRACK,1.397,0,700.0,9.0,2.222,10
LIGHT_TRACK,1.716,0,862.0,7.0,1.0,14
STRAIGHT_TRACK,4.047,0,2093.0,23.05,1.059,32
LIGHT_TRACK,1.526,0,765.0,7.5,1.417,10
LIGHT_TRACK,1.29,0,646.0,4.5,1.264,7
STRAIGHT_TRACK,2.875,0,1458.0,24.0,1.75,21
LIGHT_TRACK,1.064,0,532.0,3.0,2.0,6
LIGHT_TRACK,1.292,0,646.0,2.0,2.5,5
SMALL_BLOB,0.224,0,112.0,1,1,1
SMALL_BLOB,0.352,0,176.0,1,1,1
LIGHT_TRACK,1.696,0,848.0,1.5,1.167,7
SMALL_BLOB,0.957,0,479.0,1.0,4.0,4
SMALL_BLOB,0.891,0,446.0,2.0,2.0,4
SMALL_BLOB,0.088,0,44.0,1,1,1
SMALL_BLOB,1.017,0,509.0,2.0,2.0,4
SMALL_BLOB,0.308,0,154.0,1,1,2
LIGHT_TRACK,7.04,2,3674.0,2.235,0.135,54
STRAIGHT_TRACK,3.071,0,1569.0,10.35,0.633,27
LIGHT_TRACK,3.925,1,1984.0,10.546,1.1,23
LIGHT_TRACK,1.459,0,730.0,3.0,2.0,6
LIGHT_TRACK,1.539,0,770.0,5.0,1.6,8
LIGHT_TRACK,1.524,0,764.0,6.0,1.273,11
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,0.962,0,481.0,2.0,2.5,5
SMALL_BLOB,0.208,0,104.0,1,1,1
LIGHT_TRACK,1.926,2,964.0,3.333,1.5,9
STRAIGHT_TRACK,1.935,0,973.0,10.25,1.238,14
SMALL_BLOB,0.04,0,20.0,1,1,1
LIGHT_TRACK,4.572,3,2310.0,2.742,0.377,29
HEAVY_TRACK,5.087,7,2625.0,7.532,0.441,38
LIGHT_TRACK,1.274,0,638.0,6.5,1.731,9
LIGHT_TRACK,1.079,0,540.0,5.333,1.458,7
STRAIGHT_TRACK,1.768,0,887.0,12.0,2.167,13
LIGHT_TRACK,2.093,0,1051.0,7.5,1.167,14
SMALL_BLOB,0.862,0,431.0,1,1,3
LIGHT_TRACK,1.16,0,580.0,5.0,1.6,8
SMALL_BLOB,0.947,0,474.0,3.0,2.667,4
HEAVY_TRACK,50.303,96,25711.0,3.333,0.83,112
SMALL_BLOB,0.178,0,89.0,1,1,2
STRAIGHT_TRACK,1.546,0,775.0,8.0,1.719,11
SMALL_BLOB,0.108,0,54.0,1,1,1
LIGHT_TRACK,1.699,2,853.0,6.6,1.103,14
LIGHT_TRACK,1.117,0,559.0,6.0,2.333,7
SMALL_BLOB,0.49,0,245.0,1.0,3.0,3
SMALL_BLOB,0.042,0,21.0,1,1,1
LIGHT_TRACK,1.46,0,733.0,1,1,9
STRAIGHT_TRACK,2.023,0,1017.0,8.818,1.084,13
SMALL_BLOB,0.314,0,157.0,1,1,2
LIGHT_TRACK,4.632,2,2328.0,2.552,0.225,39
LIGHT_TRACK,0.894,0,447.0,2.0,2.5,5
LIGHT_TRACK,1.261,0,631.0,4.0,1.875,6
LIGHT_TRACK,1.514,0,757.0,5.0,1.6,8
LIGHT_TRACK,1.895,2,948.0,2.0,1.125,9
STRAIGHT_TRACK,1.717,0,859.0,9.0,1.333,12
SMALL_BLOB,0.102,0,51.0,1,1,1
SMALL_BLOB,0.69,0,345.0,1,1,3
SMALL_BLOB,0.248,0,124.0,1,1,2
LIGHT_TRACK,1.513,0,758.0,5.333,1.302,10
LIGHT_TRACK,0.6,0,300.0,3.333,1.667,5
STRAIGHT_TRACK,3.09,0,1582.0,14.625,0.845,28
SMALL_BLOB,0.16,0,80.0,1,1,2
SMALL_BLOB,0.052,0,26.0,1,1,1
STRAIGHT_TRACK,1.355,0,679.0,9.0,2.0,9
STRAIGHT_TRACK,1.816,0,912.0,10.0,1.444,13
STRAIGHT_TRACK,1.872,0,940.0,8.5,1.338,14
LIGHT_TRACK,4.568,2,2370.0,6.889,0.341,38
LIGHT_TRACK,1.25,0,626.0,5.667,1.569,8
LIGHT_TRACK,1.152,1,576.0,2.0,1.667,6
